step,laneID,WaitingTime,CO2
10,0_1,0.0,0.0
10,-7_2,0.0,0.0
10,9_1,0.0,0.0
10,-2_2,0.0,0.0
10,8_2,0.0,0.0
10,-1_0,0.0,0.0
10,7_1,0.0,0.0
10,0_2,0.0,0.0
10,1_1,0.0,0.0
10,4_0,0.0,0.0
10,4_1,0.0,0.0
10,8_0,0.0,0.0
10,-7_0,0.0,2624.722222222222
10,9_2,0.0,0.0
10,2_0,0.0,0.0
10,1_2,0.0,0.0
10,-4_0,0.0,0.0
10,-6_1,0.0,0.0
10,-1_2,0.0,0.0
10,-5_1,0.0,4440.167264179626
10,2_1,0.0,0.0
10,-9_0,0.0,0.0
10,-3_1,0.0,0.0
10,-5_0,0.0,0.0
10,-0_2,0.0,0.0
10,4_2,0.0,0.0
10,1_0,0.0,0.0
10,-4_2,0.0,0.0
10,3_2,0.0,0.0
10,5_0,0.0,0.0
10,-6_2,0.0,0.0
10,-7_1,0.0,0.0
10,0_0,0.0,10014.790610793787
10,-0_0,0.0,0.0
10,6_0,0.0,0.0
10,-0_1,0.0,0.0
10,3_0,0.0,0.0
10,9_0,0.0,0.0
10,8_1,0.0,0.0
10,-8_0,0.0,0.0
10,-9_2,0.0,0.0
10,-1_1,0.0,0.0
10,-6_0,0.0,5900.32031713203
10,-8_1,0.0,0.0
10,5_2,0.0,0.0
10,-8_2,0.0,4005.9508097404937
10,-2_0,0.0,0.0
10,7_0,0.0,0.0
10,2_2,0.0,0.0
10,-5_2,0.0,0.0
10,5_1,0.0,0.0
10,-9_1,0.0,0.0
10,-3_2,0.0,0.0
10,-2_1,0.0,0.0
10,6_1,0.0,0.0
10,-3_0,0.0,0.0
10,6_2,0.0,0.0
10,-4_1,0.0,0.0
10,3_1,0.0,0.0
10,7_2,0.0,0.0
20,0_1,0.0,0.0
20,-7_2,0.0,1597.114995307118
20,9_1,0.0,0.0
20,-2_2,0.0,0.0
20,8_2,0.0,0.0
20,-1_0,0.0,0.0
20,7_1,0.0,0.0
20,0_2,0.0,0.0
20,1_1,0.0,0.0
20,4_0,0.0,0.0
20,4_1,0.0,0.0
20,8_0,0.0,0.0
20,-7_0,0.0,0.0
20,9_2,0.0,0.0
20,2_0,0.0,0.0
20,1_2,0.0,0.0
20,-4_0,0.0,0.0
20,-6_1,0.0,0.0
20,-1_2,0.0,0.0
20,-5_1,0.0,0.0
20,2_1,0.0,0.0
20,-9_0,0.0,5984.564263072716
20,-3_1,0.0,0.0
20,-5_0,0.0,1505.3831982356735
20,-0_2,0.0,0.0
20,4_2,0.0,0.0
20,1_0,0.0,0.0
20,-4_2,0.0,0.0
20,3_2,0.0,2684.9594142211818
20,5_0,0.0,0.0
20,-6_2,0.0,0.0
20,-7_1,0.0,0.0
20,0_0,0.0,2257.738029369502
20,-0_0,0.0,0.0
20,6_0,0.0,0.0
20,-0_1,0.0,0.0
20,3_0,0.0,2624.722222222222
20,9_0,0.0,0.0
20,8_1,0.0,0.0
20,-8_0,0.0,0.0
20,-9_2,0.0,0.0
20,-1_1,0.0,0.0
20,-6_0,0.0,0.0
20,-8_1,0.0,4740.275418212978
20,5_2,0.0,0.0
20,-8_2,2.0,8280.714118395765
20,-2_0,0.0,7241.919492928714
20,7_0,0.0,0.0
20,2_2,0.0,0.0
20,-5_2,0.0,5987.338577971972
20,5_1,0.0,0.0
20,-9_1,0.0,0.0
20,-3_2,0.0,0.0
20,-2_1,0.0,0.0
20,6_1,0.0,0.0
20,-3_0,0.0,0.0
20,6_2,0.0,0.0
20,-4_1,0.0,5106.372172225072
20,3_1,0.0,0.0
20,7_2,0.0,0.0
30,0_1,2.0,2624.002101260603
30,-7_2,0.0,0.0
30,9_1,0.0,0.0
30,-2_2,0.0,0.0
30,8_2,0.0,0.0
30,-1_0,0.0,4039.819905750912
30,7_1,0.0,0.0
30,0_2,0.0,0.0
30,1_1,0.0,0.0
30,4_0,0.0,0.0
30,4_1,0.0,0.0
30,8_0,0.0,0.0
30,-7_0,0.0,0.0
30,9_2,0.0,0.0
30,2_0,0.0,0.0
30,1_2,0.0,0.0
30,-4_0,0.0,0.0
30,-6_1,0.0,6238.847033192177
30,-1_2,0.0,0.0
30,-5_1,0.0,0.0
30,2_1,0.0,0.0
30,-9_0,0.0,0.0
30,-3_1,0.0,0.0
30,-5_0,0.0,0.0
30,-0_2,0.0,0.0
30,4_2,0.0,0.0
30,1_0,0.0,0.0
30,-4_2,0.0,1365.6934745713481
30,3_2,0.0,0.0
30,5_0,0.0,0.0
30,-6_2,0.0,0.0
30,-7_1,0.0,0.0
30,0_0,4.0,6238.7644810755355
30,-0_0,0.0,0.0
30,6_0,0.0,0.0
30,-0_1,0.0,0.0
30,3_0,0.0,0.0
30,9_0,0.0,0.0
30,8_1,0.0,0.0
30,-8_0,0.0,0.0
30,-9_2,0.0,0.0
30,-1_1,0.0,0.0
30,-6_0,0.0,0.0
30,-8_1,0.0,0.0
30,5_2,0.0,0.0
30,-8_2,0.0,1711.6185886254816
30,-2_0,0.0,2880.397553119478
30,7_0,0.0,0.0
30,2_2,0.0,0.0
30,-5_2,4.0,2624.6790719078754
30,5_1,0.0,0.0
30,-9_1,0.0,0.0
30,-3_2,0.0,0.0
30,-2_1,0.0,4104.917723060409
30,6_1,0.0,0.0
30,-3_0,0.0,11879.154037540426
30,6_2,0.0,0.0
30,-4_1,0.0,0.0
30,3_1,0.0,2662.0545917355716
30,7_2,0.0,0.0
40,0_1,0.0,0.0
40,-7_2,0.0,0.0
40,9_1,0.0,0.0
40,-2_2,0.0,0.0
40,8_2,0.0,0.0
40,-1_0,0.0,6134.282241346491
40,7_1,0.0,0.0
40,0_2,0.0,0.0
40,1_1,0.0,0.0
40,4_0,0.0,0.0
40,4_1,0.0,0.0
40,8_0,0.0,0.0
40,-7_0,0.0,0.0
40,9_2,0.0,2214.9063134923617
40,2_0,0.0,0.0
40,1_2,0.0,0.0
40,-4_0,0.0,10286.542671498788
40,-6_1,0.0,5531.182514960444
40,-1_2,0.0,0.0
40,-5_1,0.0,0.0
40,2_1,0.0,0.0
40,-9_0,8.0,2624.722222222222
40,-3_1,0.0,0.0
40,-5_0,10.0,2624.709196310693
40,-0_2,0.0,0.0
40,4_2,0.0,0.0
40,1_0,0.0,0.0
40,-4_2,6.0,2624.722222222222
40,3_2,9.0,2624.722222222222
40,5_0,0.0,0.0
40,-6_2,0.0,5026.003848424692
40,-7_1,0.0,0.0
40,0_0,0.0,8964.100999499715
40,-0_0,0.0,1755.5683151258813
40,6_0,0.0,0.0
40,-0_1,0.0,0.0
40,3_0,0.0,5135.39111286336
40,9_0,0.0,0.0
40,8_1,0.0,0.0
40,-8_0,0.0,0.0
40,-9_2,0.0,0.0
40,-1_1,0.0,0.0
40,-6_0,0.0,0.0
40,-8_1,0.0,0.0
40,5_2,0.0,0.0
40,-8_2,0.0,8059.525891336382
40,-2_0,5.0,2624.722222222222
40,7_0,0.0,0.0
40,2_2,0.0,0.0
40,-5_2,14.0,2624.722222222222
40,5_1,0.0,0.0
40,-9_1,0.0,0.0
40,-3_2,0.0,0.0
40,-2_1,0.0,0.0
40,6_1,0.0,0.0
40,-3_0,0.0,0.0
40,6_2,0.0,0.0
40,-4_1,0.0,0.0
40,3_1,0.0,0.0
40,7_2,0.0,0.0
50,0_1,0.0,2654.5697640548215
50,-7_2,0.0,0.0
50,9_1,0.0,0.0
50,-2_2,2.0,2624.722222222222
50,8_2,0.0,0.0
50,-1_0,0.0,0.0
50,7_1,0.0,0.0
50,0_2,0.0,0.0
50,1_1,0.0,0.0
50,4_0,0.0,0.0
50,4_1,0.0,0.0
50,8_0,0.0,0.0
50,-7_0,0.0,0.0
50,9_2,0.0,0.0
50,2_0,0.0,0.0
50,1_2,0.0,0.0
50,-4_0,0.0,0.0
50,-6_1,0.0,0.0
50,-1_2,0.0,3238.1817779465587
50,-5_1,0.0,0.0
50,2_1,0.0,0.0
50,-9_0,18.0,2624.722222222222
50,-3_1,0.0,0.0
50,-5_0,20.0,2624.722222222222
50,-0_2,0.0,0.0
50,4_2,0.0,0.0
50,1_0,0.0,0.0
50,-4_2,16.0,2624.722222222222
50,3_2,19.0,2624.722222222222
50,5_0,0.0,0.0
50,-6_2,0.0,0.0
50,-7_1,0.0,0.0
50,0_0,2.0,2621.3755901425643
50,-0_0,0.0,3602.322516334109
50,6_0,0.0,0.0
50,-0_1,0.0,0.0
50,3_0,0.0,3055.0663234374624
50,9_0,0.0,0.0
50,8_1,0.0,0.0
50,-8_0,0.0,0.0
50,-9_2,0.0,0.0
50,-1_1,0.0,0.0
50,-6_0,0.0,6205.771852194494
50,-8_1,0.0,0.0
50,5_2,0.0,0.0
50,-8_2,9.0,2624.722222222222
50,-2_0,0.0,0.0
50,7_0,0.0,0.0
50,2_2,0.0,0.0
50,-5_2,24.0,2624.722222222222
50,5_1,0.0,0.0
50,-9_1,0.0,0.0
50,-3_2,0.0,1296.8346344618872
50,-2_1,0.0,0.0
50,6_1,0.0,2093.60522996525
50,-3_0,0.0,1415.00506733719
50,6_2,0.0,0.0
50,-4_1,0.0,3823.3030327113274
50,3_1,0.0,0.0
50,7_2,0.0,0.0
60,0_1,2.0,5188.428999286634
60,-7_2,0.0,0.0
60,9_1,0.0,0.0
60,-2_2,0.0,0.0
60,8_2,0.0,0.0
60,-1_0,0.0,0.0
60,7_1,0.0,0.0
60,0_2,0.0,0.0
60,1_1,0.0,0.0
60,4_0,0.0,0.0
60,4_1,0.0,0.0
60,8_0,0.0,0.0
60,-7_0,0.0,0.0
60,9_2,0.0,0.0
60,2_0,0.0,0.0
60,1_2,0.0,0.0
60,-4_0,9.0,2624.722222222222
60,-6_1,0.0,0.0
60,-1_2,0.0,0.0
60,-5_1,0.0,0.0
60,2_1,0.0,0.0
60,-9_0,0.0,0.0
60,-3_1,0.0,0.0
60,-5_0,30.0,2624.722222222222
60,-0_2,0.0,2235.8674150590214
60,4_2,0.0,4086.671720278142
60,1_0,0.0,1709.5575615636426
60,-4_2,26.0,2624.722222222222
60,3_2,0.0,7055.426039672226
60,5_0,0.0,0.0
60,-6_2,0.0,0.0
60,-7_1,0.0,0.0
60,0_0,12.0,2624.722222222222
60,-0_0,0.0,0.0
60,6_0,0.0,2624.722222222222
60,-0_1,0.0,0.0
60,3_0,1.0,2618.9835095720905
60,9_0,0.0,0.0
60,8_1,0.0,0.0
60,-8_0,0.0,0.0
60,-9_2,0.0,0.0
60,-1_1,0.0,0.0
60,-6_0,0.0,3079.0776876452965
60,-8_1,0.0,0.0
60,5_2,0.0,3759.1855927667893
60,-8_2,23.0,5249.007943491028
60,-2_0,0.0,0.0
60,7_0,0.0,0.0
60,2_2,0.0,0.0
60,-5_2,34.0,10307.020631851126
60,5_1,0.0,0.0
60,-9_1,0.0,0.0
60,-3_2,0.0,0.0
60,-2_1,0.0,0.0
60,6_1,0.0,0.0
60,-3_0,4.0,7618.805576073908
60,6_2,0.0,0.0
60,-4_1,5.0,2624.722222222222
60,3_1,3.0,4301.556844510727
60,7_2,0.0,2733.214143618218
70,0_1,0.0,0.0
70,-7_2,0.0,0.0
70,9_1,0.0,0.0
70,-2_2,0.0,0.0
70,8_2,0.0,0.0
70,-1_0,0.0,0.0
70,7_1,0.0,0.0
70,0_2,0.0,0.0
70,1_1,0.0,0.0
70,4_0,0.0,0.0
70,4_1,0.0,0.0
70,8_0,0.0,0.0
70,-7_0,0.0,5102.5556251920925
70,9_2,0.0,0.0
70,2_0,0.0,0.0
70,1_2,0.0,0.0
70,-4_0,19.0,2624.722222222222
70,-6_1,0.0,0.0
70,-1_2,0.0,0.0
70,-5_1,0.0,0.0
70,2_1,0.0,0.0
70,-9_0,0.0,0.0
70,-3_1,0.0,0.0
70,-5_0,40.0,2624.722222222222
